,Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
4841,@awselu follow back me pleasse :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,"@ajm9890 
Thakyou sir :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,@beat_trees thank you Beatriz :),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4844,"""@TeamBaiLonaOFC: Rt to be in Bailona group chat , 

Mention  @imJANExoxo to be approve FANBASE :)""",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,@cinghh @imvnaj @BahetiRidham party cancel :p #BajrangiBhaijaanHighestWeek1,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,@SwitchingToSave Thanks for the follow :-) Hope you've had a great week?,Positive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4847,Puff pastry egg tarts. Hot and fresh from the oven. :) @ Wan Chai MTR https://t.co/HLkgHwatJM,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,"@IsaacKirop Thank you for following us :) if you like cool new products, check out our campaign: http://t.co/qv2DwDbGI3",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,making Alyssa rub my tummy :))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,ALMOST DONE WITH MY MASTER SWORD :D -Princess Zelda http://t.co/dPcL2mGjdc,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,@Bruneluni ive emailed you regarding course query! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,@SivaKaneswaran  Happy Birthday 🎂  @JayMcGuiness  #Jiva for ever :) 🍹🍸🍻,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,@dxela77 Awesome news mate. Well happy for you :),Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4854,"Jumma Mubbarak :) 
To all ❤❤",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,"@dspdavey Gorgeous, Deborah! Good taste! :) You can use coupon code COLOURDEB for red, purple or blue here:  http://t.co/MXEKsnMvvX Thanks!!",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,@19strawberry66 im sure it wasnt anything we're not already used to :) Glad ur home!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,@PB_Furniture @whittakerdesig1 @smart_bn @Klick_Business @HartleysRooms @REDlineCC @RedBizUK @earlybiz Woooo! Happy Friday friends :) #ff,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,Planning to send my email to chippy's vessel on Monday with PS : Happy Anniversary haha :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,Computer #sex? Count me in ! :) #funny #vintage http://t.co/ClwnnMFV0D,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,"@dontyk if it's no use to you, I'll pick it up next time I'm down :) yeah, I'll cook in my nice big kitchen! 😍😊",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4861,@RockMyWedding @SouthFarm1 @JohnHopePhoto @MirrorBridal @Dune_London @Coast_Stores @EtsyUK @Etsy @blankcanvasent Love it! Great collage :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,"* ✫ ✧ ˚ @Louis_Tomlinson ✧ · ✵ ⊹
Thank you for always putting
a smile on my face
Mind following me? :)
Have a nice day x
1710",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4863,Looking for fun? SNAPCHAT - GooffeAnottere #snapchat #kiksex #snapme #lesbian #instagram #mpoints #mugshot :) http://t.co/p4IqffSWJp,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,Can't sleep so much I want to do for all you love bugs but I only made 33 tokens never mind they are yours :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4865,"Gamer Follow Train!
Follow Me
Retweet this
Follow all who retweeted
Gain active followers :) 110",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,@quintonjournals Look forward to hearing your thoughts :) #maritimenation,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,Stats for the day have arrived. 2 new followers and NO unfollowers :) via http://t.co/TRfnv7X9GN.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,"@The_RHS There's some stunning show gardens @ RHS Tatton Park Show. Wonderful designs, construction &amp; planting :) http://t.co/E9nEtLezT6",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,Here you behave or else u jump_Julias Malema :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @IvanVissies,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,Have a Great Friday Frens :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4872,@NASA nuf with the teasing already - show us the aliens now - everyday we seem to get closer to seeing our alien cousins :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,New monitor goodness :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4874,Good morning Kimmy :) @KimberlyKWyatt,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,@zoomtv @kdruls @mishrasugandha is your channel's show #PlanetBollywoodNews 's full epi available online?! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4876,Evolution ! :D http://t.co/6el4C2C0uF,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,@harryperfx fback?:),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,i love airports :-):-)),Positive,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,"I love you too :) And now I want corn chips :)
@SoldHerSoul",Positive,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4880,@terrylancashire @junkeedotcom Thank you :) Tricky bt v important subject.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,"@SwgGuy Hah.... :D
Don't say sorry...",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4882,Be-shak :p http://t.co/hvJGkLnVTK,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,@chewy4cutie but you can with me :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,"@KChenoweth Happy Birthday, Miss Chenoweth! Hope its a great one... have oodles of cake :)",Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4885,@fwmkian Happy Birthday Gorgeous Hopefully i'll see you at the fair :),Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4886,im going to bed i love hailey and milks CrAźY SęXXXÿ CøÔL runway look :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,That feeling when someone shares a review you worked hard on :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,gooodnight i love all the boys and iv ris zoe katy jaycy jen :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,"Well buds, guess I'm going to bed, goodnight guys, see you in the morning, or whatever I woke up :)",Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4890,@bigcomedyuk @WilsonsKitchen @lisaflutterby thanks for the follow have a great day :),Positive,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4891,@Team_BaiLona Thank you :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,@SabrinaKeane it's not a bad thing!!! I think we all have weird faces!!! It's rad :-) thanks though!!,Positive,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,"""You make me alive, You make me suffer, You make me feel.. 

Addictive song i always sing in KARAOKE :-)..",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,@ontokkiland he really is such a cutie :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,Ltsw here we gooooooo! :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,@djcunningham Thanks for the favorite! :) Make sure to keep in touch for more news of our light bulbs made from corn waste.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,@5SOSTumblrx I threw my phone at the wall :))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,@aleeshajulia @IAPI_Updates that is a giant balloon! I want one :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4899,we just face timing :) http://t.co/UoqAstlhxO,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,@GP2_Official what's the hashtag for the weekend guys? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,@SarahFHandley this one looks like it needs much more careful study I'll favourite it for later :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4902,@CorcelEscort your welcome hun :) Thanks for following me!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,@SocialRMadrid its 12pm here :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4904,@ThessaNaomi THANK YOU SO MUCH MOM FOR GETTING @sadcuddleashton TICKETS :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,Thanks Manila_bro for the follow! Let's connect soon. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,@_Lineo_M_ LOL I sometimes tweet from @Coach_Yanga account lol but only on days when we are both home but I dont have a lot to say now :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,"* ✫ ✧ ˚ @Louis_Tomlinson ✧ · ✵ ⊹
Thank you for always putting
a smile on my face
Mind following me? :)
Have a nice day x
1709",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,@daniameows i hope one day he'll fall in love with a strong woman to let him see all the things that he refuses to see now. :),Positive,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4909,"@Wirral_In_It @bevclack @sharpeleven 
Actual LOL!
:)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,"@grrl_afraid that's such a great idea, be lovely to have a fellow veggie! :-)",Positive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4911,@ManipalHealth c) 75% is made up of collagen #ans2win #HopeToWin :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,"@MandaAssa awww thanks hey, a million :). Enjoy your weekend hey",Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,@V4Violetta Or that. I guess I need to build my content around my image inventory a little bit then :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,"Gamer Follow Train!
Follow Me
Retweet this
Follow all who retweeted
Gain active followers :) 1",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,Snap me :) @lulgeann,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,What brings you #together with your #friends and #family? #LoveForFood #FoodForThought #ThoughtForTheDay :) http://t.co/L06NhpQ9xk,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,@aatishn  carpe diem Mr Nath :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,@da_kar yep I'd been doing it without Ning it then was recommended a book and thought wow! This is it :) I think general positivity leads to,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,"#TY ""@dean0133: Appreciate your recent Retweets @SaracenConsult @joeodiete1 @Gelatiscoop have a great Friday :)""",Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4920,11:11 meet michael and hug him so tight and talk to him and tell him he's important and that I love him so much and make him smile :D,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,"me: as long as i feel comfortable im gonna wear what i want
my mother: haha...that sounds nice...but no :-)",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4922,@richardosman congratulations to you daughter! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,goodnight I love everyone but hate myself because in stupid :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924,"@ailyngarciia Thank you for filling me in! Although my opinion still stands, BUT we can just agree to disagree, no harm done! :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,@StormyKittyhawk You'll see me Saturday :p I'll see you then Stormy :D,Positive,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4926,Its time 2 party :D http://t.co/hjnT6v40eT,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4927,@RblSports upgraded ans synced up. Plus it can be done from a single remote device. Getting there folks. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,@em__scott haha I know!! Not messing about :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,Want to say a huge thanks to @WarriorAssaultS @uktac @BolleSafety @Mechanix_Wear @Airtech_Studios @Hexmags #FF Thanks for the support :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,@KingsmenLead Found the song you mentioned; the Nylons on the GVB cd 'It Takes a Mountain.Titled 'Do unto Others ' #theworldwouldchange :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,@PascalPrecht @thoughtram as it's related to you I would make a new category on your blog. Then everything is on one place :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4932,yah know I'm good at faking mah emotions :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,It's going to be a nice Mother Daughter day out today :)) even though it's raining this morning! Have a great day folks xx,Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4934,idk but cant wait for tonights panel to be up for people :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,"@GlamDianee :) now, i have a reason more to dream....",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,"I'am ELF, hbu? :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,@luhanqutie follow back me pleasse :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,@hswift65 @roseofthesealee PS I took 80-1 so I am hopeful on all counts :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,"* ✫ ✧ ˚ @Louis_Tomlinson ✧ · ✵ ⊹
Thank you for always putting
a smile on my face
Mind following me? :)
Have a nice day x
1708",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,@Neenkin yeah Neenkin congrats on your successful masterpiece! :) 🎉,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,"Goodmorning. 

Just smile through the debit orders :) it will all soon be over.",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,"Thanks @UKRunFree @MMNNActionUK the work you do for the beagles is amazing, you are incredible! :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,"Rt to be in Bailona group chat , 

Mention  @imJANExoxo to be approve FANBASE :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,Remember someone :) ♫ See You Again (feat. Charlie Puth) by Wiz Khalifa — https://t.co/vVAyGndwnL,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,@8inky @LadyCranium @Nathan_Webb of course :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,@DSprayberry @BaysideBand @AnthonyRaneri @tylergposey Hi Dylan and Tyler!! :) ♡♡♡♡♡,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,@CelestialTea is my favorite tea :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,all i've done today is watch law &amp; order: svu. i love being sick :-))),Positive,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,@BLACKTOGXLD my pleasure :D enjoy your day!!,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,Fine day :) https://t.co/VxnsjOVZdm,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,"As the morning wears on, its getting darker. Is it end of world day today instead of September? :-)",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,"@bernadettesout1 LMAO! LOVE it, Bernie! :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,@natasghar lol ... Morning :) ... It's wet but hey it's Friday :),Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,@OhhhTommyC i aint never uploading lol. Also found another vid of u dancing to henrys trap; keep going on your fitness journey tommy! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,"@creativegossip yes I think it will b stupid to discuss abt wild card entries as of now
Now jst waiting for Vivian's performance :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,"New Blog! An Important Life Lesson I learnt from watching this movie :) Something that everyone needs to remember! xx
http://t.co/gco9IJqdcT",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,"I'm not the best, not the most perfect, but I promise to love you with my whole heart. :)",Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,@nair_rinku -Its u with transparent...glasses..:-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,"@bitcoinagile thanks for sharing Bitcoin News Stream, have a great Monday :) (insight by http://t.co/rMjqzWRE37)…… h http://t.co/a4DNHbw78q",Positive,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4960,@nickhunterr Yes it is :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,@ClimateRetweet Thanks for the retweet! :) Make sure to keep in touch for more news of our light bulbs made from corn waste.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,"@keab42 I rang in sick yesterday, then told them I'd be back in today. I'm better this morning anyway, and I have a day off on Sunday. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,@basementgalaxy Ping! I'm watching your TL like a hawk! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,@namcew make use of the masquerade mask!!!! Lol #zorroreturms :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,@CFVUF We hope it helped! :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,"@JamieLou93 Congrats to you and Ryan, Jamie! Delighted for you :) xx",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,"* ✫ ✧ ˚ @Louis_Tomlinson ✧ · ✵ ⊹
Thank you for always putting
a smile on my face
Mind following me? :)
Have a nice day x
1707",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,"@Zap_Experience Thanks for the mention, happy Friday :)",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4969,ye to #Pk hay :p https://t.co/TSLYvAClux,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,"@joogstonemakeup Hi Jacqueline, we're so sorry to hear this. Please DM us your contact details and we will give you a call :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4971,A passion for beer which ultimately made its way to become a full-fledged business :) http://t.co/8vAYzUGK9p #Entrepreneur #Startup,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,@Bespoke_Bride @ConfettiWedding @festivalbrides @RocknRollBride @RockMyWedding thanks guys :) was fun :) another 1 ;) http://t.co/AbVIfJ3814,Positive,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,@ZerbuTabek Hi I'm only seeing workplace one in my venue list. I'm not sure how to fix this? Thanks :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4974,Oh wow thank you @GarnierSA :) my skin going to be perfect by the time I head to Lagos #Travel http://t.co/3DiloYW9MJ,Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4975,wow luxord looks really amazing here in his new kingdom hearts 3 promo art !! :) http://t.co/FFJU1rlJpC,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,New potatos from the garden - and hundreds more to dig up :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,@HowToFixMyCar Love it! :D @CrienaLDavies @HelenRoseTerry1 @PrestigeDiesels @star_aline1 @LeahRebeccaUK,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4978,Thank you. Have a lovely weekend everyone. :-)) https://t.co/1CcpcLlzic,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,Well this totally blew my mind this morning : ) https://t.co/jjXcm44YPJ,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,@thevieweast Of course! Now I've been cited in an academic paper I feel I've arrived :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,Life is smile :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,@twigtwisters thanks for the info :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,@UrstrulyMJ i will surely watch pokiri  1nenokkadine are my all tym favs :-) #BajrangiBhaijaanHighestWeek1 @raman_akshay @urstrulyMahesh,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,yang on retweet ~! :) :D,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4985,Who's still awake ?:))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,"@John_BHarris @FakeGhostPirate @F1StatMan @xownage133 It was a heritage sword made of wood, so no :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,@andrewsmith1443 You're right ! Thx Andrew &amp; have a great day :),Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4988,@Migogos so true :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,@colorlessmoemoe i beleaf in u :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,@Niallll_1Dx it's a cool video i love it...:) thank u,Positive,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4991,Season 11 set ♡ Have a nice Friday #SPNFamily ! :)) #SPN11 #AlwaysKeepFighting #JaredPadalecki #JensenAckles http://t.co/mGAYutmknZ,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,@theguyliner @Trishie_D cool. :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,@fczbkk Exactly! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4994,@kevinngmingyuan peasant seats to watch a peasant team...I don't mind :p ahahha,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,"@chriswiggin3 Chris, that's great to hear :) Due times &amp; reminders are indeed planned, both will be available in the not too distant future!",Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4996,@RachelLiskeard Thanks for the shout-out :) It's great to have you aboard @inkfunnel,Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4997,@side556 Hey!  :)  Long time no talk...,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4998,@staybubbly69 as Matt would say. WELCOME TO ADULTHOOD.... :) http://t.co/zHQy0iyaCP,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,@DanielOConnel18 you could say he will have egg on his face :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,hopeless for tmr :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5001,Everything in the kids section of IKEA is so cute. Shame I'm nearly 19 in 2 months :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5002,@Hegelbon That heart sliding into the waste basket. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5003,"“@ketchBurning: I hate Japanese call him ""bani"" :( :(”

Me too",Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5004,"Dang starting next week I have ""work"" :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5005,"oh god, my babies' faces :( https://t.co/9fcwGvaki0",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5006,@RileyMcDonough make me smile :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5007,@f0ggstar @stuartthull work neighbour on motors. Asked why and he said hates the updates on search :( http://t.co/XvmTUikWln,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5008,"why?:(""@tahuodyy: sialan:( https://t.co/Hv1i0xcrL2""",Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5009,Athabasca glacier was there in #1948 :-( #athabasca #glacier #jasper #jaspernationalpark #alberta #explorealberta #… http://t.co/dZZdqmf7Cz,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5010,I have a really good m&amp;g idea but I'm never going to meet them :(((,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5011,@Rampageinthebox mare ivan :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
